-180,0,0.0292816357990909
-177,0.0893789632759342,0.030435233669967
-174,0.178757925211511,0.0335121462780938
-171,0.268137379623957,0.0384820648275667
-168,0.35752039210602,0.0473806421850215
-165,0.446894814538955,0.0724071515052936
-162,0.536278657756197,0.109293784591283
-159,0.625647814772716,0.152356701180547
-156,0.715034037541942,0.200878398222729
-153,0.804411622937637,0.253939943879054
-150,0.893789630084694,0.311309231656589
-147,0.934818272773403,0.372734887150511
-144,0.879112937110558,0.436318900747029
-141,0.829844155385367,0.502797875629947
-138,0.78268327598638,0.570368449749769
-135,0.736996218205375,0.638694695858431
-132,0.692373600878592,0.707214863901126
-129,0.647782451166207,0.774778533844868
-126,0.602528695253837,0.841012608613083
-123,0.556442593421149,0.905587321412925
-120,0.508752686280976,0.966429871568866
-117,0.459915448283037,1.02382059595609
-114,0.410076876498592,1.07767734721944
-111,0.359169133775386,1.12701393631749
-108,0.307299652726015,1.1697039779454
-105,0.255087938849126,1.20739370333865
-102,0.202696816462598,1.23990186315841
-99,0.15054377330909,1.26477889867262
-96,0.09924462806794,1.28248682203017
-93,0.0489902503345439,1.2942517856706
-90,-1.9190417639163E-10,1.29999999997748
-87,-0.048990250040816,1.29425178570506
-84,-0.0992446279300111,1.28248682207197
-81,-0.150543773717676,1.26477889847772
-78,-0.202696816871184,1.23990186296351
-75,-0.255087938638358,1.20739370347444
-72,-0.30729965248287,1.16970397814185
-69,-0.359169134107163,1.12701393599595
-66,-0.410076876126314,1.07767734758022
-63,-0.459915448214572,1.02382059603322
-60,-0.508752686434746,0.966429871372687
-57,-0.556442592915367,0.905587322058198
-54,-0.60252869534158,0.841012608489569
-51,-0.647782451516322,0.774778533317312
-48,-0.692373601108293,0.707214863544815
-45,-0.736996217817781,0.638694696449754
-42,-0.809786412164111,0.570368449754445
-39,-0.878708807018562,0.50279787550288
-36,-0.944362385965965,0.436318901421385
-33,-1.01094460991843,0.372734886945495
-30,-1.1326867255231,0.280100835759446
-29.3939393939394,-1.16080744278467,0.258584550383096
-28.7878787878788,-1.18860147821393,0.237340188775191
-28.1818181818182,-1.21605153382446,0.216209558018046
-27.5757575757576,-1.22355873837578,0.203598763497029
-26.969696969697,-1.22242231083784,0.19457372314587
-26.3636363636364,-1.22105386868145,0.185776810710045
-25.7575757575758,-1.21945354313019,0.176992778734753
-25.1515151515151,-1.21762146540584,0.168213100757363
-24.5454545454545,-1.2138752677799,0.159438289580313
-23.9393939393939,-1.20911777150234,0.150839969759597
-23.3333333333333,-1.20074040841698,0.143789813641812
-22.7272727272727,-1.19212384007834,0.136755393829577
-22.1212121212121,-1.1831661161399,0.129747205546275
-21.5151515151515,-1.17369775689309,0.122787744955983
-20.9090909090909,-1.16753154077805,0.115656681460705
-20.3030303030303,-1.16143155204605,0.108358747227315
-19.6969696969697,-1.15432226992788,0.101732857684373
-19.0909090909091,-1.14616210872765,0.0957084075699104
-18.4848484848485,-1.13771719935903,0.0896881018872557
-17.8787878787879,-1.12887618201237,0.0838158595910085
-17.2727272727273,-1.11921927162842,0.0785273537219673
-16.6666666666667,-1.10951373809272,0.0732406519044057
-16.0606060606061,-1.09976826304188,0.0679554946587101
-15.4545454545455,-1.09189940570007,0.0630832714092822
-14.8484848484848,-1.08423221909718,0.0582568501337182
-14.2424242424242,-1.07655675269953,0.053430434217994
-13.6363636363636,-1.06895411798574,0.0489379087621605
-13.030303030303,-1.0613803792529,0.0446974747279422
-12.4242424242424,-1.05377862316627,0.0404451800438116
-11.8181818181818,-1.03623293444064,0.0365265425840798
-11.2121212121212,-0.99497275184598,0.0333999127629434
-10.6060606060606,-0.953441857137756,0.0302644282412188
-10,-0.911442009197103,0.0271199920881605
-9.39393939393939,-0.8432305189549,0.0251404557801013
-8.78787878787879,-0.774983443424409,0.0231598878842809
-8.18181818181818,-0.706662355699495,0.0211780935163883
-7.57575757575758,-0.63507052032724,0.0196664174713219
-6.96969696969697,-0.561441003472604,0.0183565955397555
-6.36363636363636,-0.487809087970872,0.0170467499550285
-5.75757575757576,-0.410207606533604,0.015976877142472
-5.15151515151515,-0.326648751844885,0.0152670443390523
-4.54545454545454,-0.243079980361548,0.0145572928543613
-3.93939393939394,-0.159097771734084,0.0138884158928997
-3.33333333333333,-0.0714786119721399,0.0135865279145091
-2.72727272727273,0.0161819893658776,0.0132847309680536
-2.12121212121212,0.103877361146259,0.0129830401852326
-1.51515151515152,0.190827759981869,0.0128218149207443
-0.909090909090912,0.277795111539039,0.0127074533636947
-0.303030303030302,0.363732164720574,0.0126597388040124
0.303030303030302,0.448980086660793,0.0126461222510781
0.909090909090912,0.533552494088423,0.0126666052299374
1.51515151515152,0.617054648156663,0.0127330358873353
2.12121212121212,0.700124614938976,0.012817578460893
2.72727272727273,0.782238958495911,0.0129420902315898
3.33333333333333,0.863697403620978,0.0130943809719599
3.93939393939394,0.944619413581351,0.0132694059600717
4.54545454545455,1.02439062534784,0.0134909015851151
5.15151515151515,1.10370241229788,0.0137303511699182
5.75757575757576,1.18202286389841,0.0140079990367655
6.36363636363637,1.25938847310282,0.014326960745717
6.96969696969697,1.3361210664836,0.0146736545728852
7.57575757575757,1.4108045853281,0.0150992879573181
8.18181818181818,1.48459782108276,0.0155593529744203
8.78787878787879,1.55656192182614,0.0160897074231525
9.39393939393939,1.62604566498257,0.0167156648258579
10,1.69424384181506,0.0173939354161269
10.6060606060606,1.75807507247504,0.0182939449234735
11.2121212121212,1.82046674011267,0.0193268809987406
11.8181818181818,1.87549362499521,0.0206075291007807
12.4242424242424,1.92132881166872,0.0224198947821669
13.030303030303,1.96255892672364,0.0245288605367058
13.6363636363636,1.98645281210489,0.0280033197802105
14.2424242424242,2.0042516472991,0.0320359461506834
14.8484848484848,2.0147129238577,0.0368788585064736
15.4545454545455,2.01978443188205,0.042561761578036
16.0606060606061,2.02204211633683,0.0486329028449374
16.6666666666667,2.01383662674763,0.0559212318396071
17.2727272727273,2.00544430735428,0.0632445374313977
17.8787878787879,1.99696140274707,0.0705972942210029
18.4848484848485,1.96100299833571,0.0808189064340771
19.0909090909091,1.91812411683098,0.0917683573337264
19.6969696969697,1.87518320739289,0.102734171422944
20.3030303030303,1.83670386336701,0.114529381224367
20.9090909090909,1.80270298927724,0.127149069483874
21.5151515151515,1.76866242090258,0.139780979199794
22.1212121212121,1.73457623579695,0.152428688005215
22.7272727272727,1.70043727166837,0.165097320915642
23.3333333333333,1.6662367840132,0.177794488338973
23.9393939393939,1.63196398367153,0.190002158200898
24.5454545454545,1.61818553817622,0.202296594393794
25.1515151515151,1.60588708905765,0.214600997891126
25.7575757575758,1.59120067601355,0.226907759348305
26.3636363636364,1.57615519704334,0.239217228508428
26.969696969697,1.56072863310224,0.25152982787947
27.5757575757576,1.54489371272916,0.263846072696188
28.1818181818182,1.53039929761549,0.276054327991077
28.7878787878788,1.51972604136652,0.288016327848591
29.3939393939394,1.50813202262015,0.299991416080415
30,1.49459353138582,0.311973836474945
33,1.42092607656013,0.372734886945495
36,1.3285313691578,0.436318901421385
39,1.23952821205866,0.50279787550288
42,1.14792023253111,0.570368449754446
45,1.05285173973969,0.638694696449754
48,0.989105144440419,0.707214863544815
51,0.925403502166174,0.774778533317312
54,0.8607552790594,0.841012608489569
57,0.794917989879096,0.905587322058199
60,0.726789552049637,0.966429871372687
63,0.657022068877959,1.02382059603322
66,0.585824108751878,1.07767734758022
69,0.513098763010233,1.12701393599595
